Trading order;Time;Price;+/-;Volumn;Order;Date
1258;9:59:31;1.214,80;-3,2;0,087;B;07/07/2022
1257;9:59:29;1.214,90;-3,1;0,022;S;07/07/2022
1256;9:59:27;1.214,80;-3,2;0,077;B;07/07/2022
1255;9:59:25;1.214,80;-3,2;0,001;B;07/07/2022
1254;9:59:24;1.214,90;-3,1;0,025;S;07/07/2022
1253;9:59:22;1.214,90;-3,1;0,079;B;07/07/2022
1252;9:59:20;1.215;-3;0,042;S;07/07/2022
1251;9:59:18;1.214,90;-3,1;0,079;B;07/07/2022
1250;9:59:15;1.215,20;-2,8;0,019;B;07/07/2022
1249;9:59:13;1.215;-3;0,026;B;07/07/2022
1248;9:59:11;1.215;-3;0,028;B;07/07/2022
1247;9:59:09;1.215,20;-2,8;0,329;S;07/07/2022
1246;9:59:07;1.215,20;-2,8;0,016;B;07/07/2022
1245;9:59:05;1.215;-3;0,084;B;07/07/2022
1244;9:59:03;1.215;-3;0,162;B;07/07/2022
1243;9:59:01;1.215;-3;0,119;B;07/07/2022
1242;9:58:59;1.215,50;-2,5;0,05;B;07/07/2022
1241;9:58:57;1.215,10;-2,9;0,273;B;07/07/2022
1240;9:58:53;1.215,50;-2,5;0,136;B;07/07/2022
1239;9:58:49;1.216;-2;0,179;S;07/07/2022
1238;9:58:44;1.215,90;-2,1;0,041;B;07/07/2022
1237;9:58:40;1.216;-2;0,125;B;07/07/2022
1236;9:58:35;1.216,10;-1,9;0,045;B;07/07/2022
1235;9:58:31;1.216,10;-1,9;0,018;S;07/07/2022
1234;9:58:27;1.216;-2;0,022;B;07/07/2022
1233;9:58:25;1.216;-2;0,094;B;07/07/2022
1232;9:58:23;1.216,10;-1,9;0,207;B;07/07/2022
1231;9:58:19;1.216,60;-1,4;0,013;B;07/07/2022
1230;9:58:15;1.216,60;-1,4;0,005;S;07/07/2022
1229;9:58:13;1.216,60;-1,4;0,055;S;07/07/2022
1228;9:58:08;1.216,80;-1,2;0,007;B;07/07/2022
1227;9:58:06;1.216,90;-1,1;0,001;S;07/07/2022
1226;9:58:03;1.216,80;-1,2;0,027;B;07/07/2022
1225;9:58:02;1.216,90;-1,1;0,003;S;07/07/2022
1224;9:57:59;1.216,90;-1,1;0,002;S;07/07/2022
1223;9:57:57;1.216,90;-1,1;0,022;S;07/07/2022
1222;9:57:55;1.216,90;-1,1;0,032;S;07/07/2022
1221;9:57:53;1.217;-1;0,138;S;07/07/2022
1220;9:57:51;1.217;-1;0,024;S;07/07/2022
1219;9:57:49;1.216,80;-1,2;0,007;B;07/07/2022
1218;9:57:47;1.217;-1;0,025;S;07/07/2022
1217;9:57:45;1.216,80;-1,2;0,028;S;07/07/2022
1216;9:57:43;1.216,80;-1,2;0,067;B;07/07/2022
1215;9:57:41;1.216,80;-1,2;0,006;B;07/07/2022
1214;9:57:39;1.216,80;-1,2;0,111;B;07/07/2022
1213;9:57:37;1.216,80;-1,2;0,059;S;07/07/2022
1212;9:57:34;1.216,80;-1,2;0,055;S;07/07/2022
1211;9:57:29;1.216,50;-1,5;0,097;S;07/07/2022
1210;9:57:23;1.216,50;-1,5;0,033;S;07/07/2022
1209;9:57:19;1.216,40;-1,6;0,009;B;07/07/2022
1208;9:57:17;1.216,40;-1,6;0,003;B;07/07/2022
1207;9:57:11;1.216,40;-1,6;0,005;B;07/07/2022
1206;9:57:09;1.216,50;-1,5;0,03;S;07/07/2022
1205;9:57:07;1.216,50;-1,5;0,051;B;07/07/2022
1204;9:57:03;1.216,50;-1,5;0,027;B;07/07/2022
1203;9:56:58;1.216,50;-1,5;0,05;S;07/07/2022
1202;9:56:56;1.216,30;-1,7;0,064;B;07/07/2022
1201;9:56:51;1.216,50;-1,5;0,021;B;07/07/2022
1200;9:56:47;1.216,50;-1,5;0,004;S;07/07/2022
1199;9:56:43;1.216,50;-1,5;0,021;S;07/07/2022
1198;9:56:41;1.216,50;-1,5;0,002;S;07/07/2022
1197;9:56:39;1.216,50;-1,5;0,003;S;07/07/2022
1196;9:56:37;1.216,50;-1,5;0,085;S;07/07/2022
1195;9:56:33;1.216,70;-1,3;0,007;B;07/07/2022
1194;9:56:29;1.216,80;-1,2;0,021;S;07/07/2022
1193;9:56:25;1.216,60;-1,4;0,158;B;07/07/2022
1192;9:56:21;1.216,70;-1,3;0,006;S;07/07/2022
1191;9:56:18;1.216,90;-1,1;0,041;S;07/07/2022
1190;9:56:13;1.216,60;-1,4;0,001;B;07/07/2022
1189;9:56:11;1.216,70;-1,3;0,004;B;07/07/2022
1188;9:56:09;1.216,70;-1,3;0,024;B;07/07/2022
1187;9:56:07;1.216,50;-1,5;0,036;B;07/07/2022
1186;9:56:03;1.216,60;-1,4;0,005;B;07/07/2022
1185;9:56:01;1.216,50;-1,5;0,007;B;07/07/2022
1184;9:55:59;1.216,50;-1,5;0,002;B;07/07/2022
1183;9:55:57;1.216,50;-1,5;0,007;B;07/07/2022
1182;9:55:55;1.216,40;-1,6;0,016;B;07/07/2022
1181;9:55:51;1.216,50;-1,5;0,034;B;07/07/2022
1180;9:55:47;1.216,60;-1,4;0,01;B;07/07/2022
1179;9:55:45;1.216,50;-1,5;0,003;B;07/07/2022
1178;9:55:44;1.216,50;-1,5;0,087;B;07/07/2022
1177;9:55:39;1.216,30;-1,7;0,016;B;07/07/2022
1176;9:55:35;1.216,30;-1,7;0,007;B;07/07/2022
1175;9:55:31;1.216,50;-1,5;0,001;S;07/07/2022
1174;9:55:27;1.216,30;-1,7;0,065;B;07/07/2022
1173;9:55:23;1.216,70;-1,3;0,172;S;07/07/2022
1172;9:55:19;1.216,50;-1,5;0,032;B;07/07/2022
1171;9:55:15;1.216,60;-1,4;0,016;S;07/07/2022
1170;9:55:14;1.216,50;-1,5;0,067;B;07/07/2022
1169;9:55:08;1.216,50;-1,5;0,003;S;07/07/2022
1168;9:55:03;1.216,50;-1,5;0,005;S;07/07/2022
1167;9:55:01;1.216,50;-1,5;0,02;S;07/07/2022
1166;9:54:59;1.216,50;-1,5;0,008;S;07/07/2022
1165;9:54:55;1.216,40;-1,6;0,026;B;07/07/2022
1164;9:54:51;1.216,60;-1,4;0,005;S;07/07/2022
1163;9:54:49;1.216,30;-1,7;0,035;B;07/07/2022
1162;9:54:47;1.216,50;-1,5;0,018;S;07/07/2022
1161;9:54:45;1.216,30;-1,7;0,04;B;07/07/2022
1160;9:54:43;1.216,60;-1,4;0,05;S;07/07/2022
1159;9:54:39;1.216,60;-1,4;0,031;S;07/07/2022
1158;9:54:35;1.216,60;-1,4;0,071;S;07/07/2022
1157;9:54:34;1.216,60;-1,4;0,024;S;07/07/2022
1156;9:54:30;1.216,60;-1,4;0,02;B;07/07/2022
1155;9:54:25;1.216,60;-1,4;0,092;B;07/07/2022
1154;9:54:23;1.216,70;-1,3;0,039;S;07/07/2022
1153;9:54:19;1.216,90;-1,1;0,015;S;07/07/2022
1152;9:54:15;1.216,80;-1,2;0,01;B;07/07/2022
1151;9:54:11;1.216,90;-1,1;0,023;S;07/07/2022
1150;9:54:07;1.216,80;-1,2;0,005;S;07/07/2022
1149;9:54:05;1.216,80;-1,2;0,004;S;07/07/2022
1148;9:54:03;1.216,80;-1,2;0,002;S;07/07/2022
1147;9:54:02;1.216,80;-1,2;0,018;S;07/07/2022
1146;9:53:59;1.216,60;-1,4;0,002;B;07/07/2022
1145;9:53:57;1.217;-1;0,246;S;07/07/2022
1144;9:53:56;1.216,60;-1,4;0,027;B;07/07/2022
1143;9:53:51;1.216,60;-1,4;0,084;S;07/07/2022
1142;9:53:47;1.216,50;-1,5;0,104;B;07/07/2022
1141;9:53:45;1.216,50;-1,5;0,088;B;07/07/2022
1140;9:53:43;1.216,50;-1,5;0,012;B;07/07/2022
1139;9:53:41;1.216,50;-1,5;0,011;S;07/07/2022
1138;9:53:39;1.216,50;-1,5;0,002;S;07/07/2022
1137;9:53:37;1.216,50;-1,5;0,014;S;07/07/2022
1136;9:53:35;1.216,50;-1,5;0,008;B;07/07/2022
1135;9:53:33;1.216,50;-1,5;0,001;B;07/07/2022
1134;9:53:31;1.216,40;-1,6;0,004;B;07/07/2022
1133;9:53:29;1.216,60;-1,4;0,005;S;07/07/2022
1132;9:53:27;1.216,60;-1,4;0,001;S;07/07/2022
1131;9:53:25;1.216,60;-1,4;0,004;S;07/07/2022
1130;9:53:23;1.216,60;-1,4;0,003;S;07/07/2022
1129;9:53:21;1.216,60;-1,4;0,004;S;07/07/2022
1128;9:53:19;1.216,60;-1,4;0,001;S;07/07/2022
1127;9:53:17;1.216,60;-1,4;0,007;S;07/07/2022
1126;9:53:15;1.216,60;-1,4;0,002;S;07/07/2022
1125;9:53:11;1.216,60;-1,4;0,003;S;07/07/2022
1124;9:53:05;1.216,30;-1,7;0,011;B;07/07/2022
1123;9:53:03;1.216,30;-1,7;0,011;B;07/07/2022
1122;9:53:01;1.216,30;-1,7;0,002;S;07/07/2022
1121;9:52:57;1.216,30;-1,7;0,007;S;07/07/2022
1120;9:52:53;1.216,30;-1,7;0,01;B;07/07/2022
1119;9:52:49;1.216,30;-1,7;0,055;B;07/07/2022
1118;9:52:46;1.216,30;-1,7;0,005;B;07/07/2022
1117;9:52:42;1.216,60;-1,4;0,055;B;07/07/2022
1116;9:52:38;1.216,10;-1,9;0,027;B;07/07/2022
1115;9:52:36;1.216,60;-1,4;0,061;B;07/07/2022
1114;9:52:33;1.216,30;-1,7;0,221;S;07/07/2022
1113;9:52:27;1.216,30;-1,7;0,102;S;07/07/2022
1112;9:52:23;1.216,10;-1,9;0,055;B;07/07/2022
1111;9:52:19;1.216,20;-1,8;0,041;S;07/07/2022
1110;9:52:15;1.216;-2;0,065;B;07/07/2022
1109;9:52:13;1.216,20;-1,8;0,023;B;07/07/2022
1108;9:52:11;1.216,20;-1,8;0,031;B;07/07/2022
1107;9:52:09;1.216,30;-1,7;0,06;S;07/07/2022
1106;9:52:07;1.216,30;-1,7;0,001;B;07/07/2022
1105;9:52:05;1.216,40;-1,6;0,003;S;07/07/2022
1104;9:52:03;1.216,30;-1,7;0,009;B;07/07/2022
1103;9:52:01;1.216,40;-1,6;0,011;S;07/07/2022
1102;9:51:59;1.216,30;-1,7;0,021;B;07/07/2022
1101;9:51:57;1.216,40;-1,6;0,012;B;07/07/2022
1100;9:51:55;1.216,40;-1,6;0,01;B;07/07/2022
1099;9:51:53;1.216,40;-1,6;0,006;B;07/07/2022
1098;9:51:51;1.216,40;-1,6;0,004;B;07/07/2022
1097;9:51:49;1.216,30;-1,7;0,022;B;07/07/2022
1096;9:51:47;1.216,50;-1,5;0,021;S;07/07/2022
1095;9:51:45;1.216,50;-1,5;0,007;S;07/07/2022
1094;9:51:43;1.216,30;-1,7;0,025;B;07/07/2022
1093;9:51:41;1.216,40;-1,6;0,006;B;07/07/2022
1092;9:51:39;1.216,30;-1,7;0,001;B;07/07/2022
1091;9:51:37;1.216,50;-1,5;0,05;B;07/07/2022
1090;9:51:35;1.216,30;-1,7;0,027;B;07/07/2022
1089;9:51:34;1.216,30;-1,7;0,056;B;07/07/2022
1088;9:51:31;1.216,50;-1,5;0,039;S;07/07/2022
1087;9:51:28;1.216,30;-1,7;0,043;S;07/07/2022
1086;9:51:21;1.216,30;-1,7;0,018;S;07/07/2022
1085;9:51:19;1.216,30;-1,7;0,091;S;07/07/2022
1084;9:51:13;1.216,30;-1,7;0,006;S;07/07/2022
1083;9:51:09;1.216,20;-1,8;0,022;S;07/07/2022
1082;9:51:05;1.216,20;-1,8;0,007;S;07/07/2022
1081;9:51:03;1.216,20;-1,8;0,017;S;07/07/2022
1080;9:50:59;1.216,20;-1,8;0,025;S;07/07/2022
1079;9:50:55;1.216,10;-1,9;0,007;B;07/07/2022
1078;9:50:52;1.216,20;-1,8;0,002;S;07/07/2022
1077;9:50:49;1.216,20;-1,8;0,052;S;07/07/2022
1076;9:50:45;1.216,20;-1,8;0,069;S;07/07/2022
1075;9:50:43;1.216;-2;0,044;B;07/07/2022
1074;9:50:39;1.216;-2;0,061;B;07/07/2022
1073;9:50:35;1.216;-2;0,017;B;07/07/2022
1072;9:50:31;1.216,20;-1,8;0,021;S;07/07/2022
1071;9:50:29;1.216,20;-1,8;0,003;S;07/07/2022
1070;9:50:27;1.215,90;-2,1;0,015;B;07/07/2022
1069;9:50:25;1.215,90;-2,1;0,063;B;07/07/2022
1068;9:50:24;1.216;-2;0,109;B;07/07/2022
1067;9:50:22;1.216;-2;0,009;B;07/07/2022
1066;9:50:19;1.215,90;-2,1;0,057;B;07/07/2022
1065;9:50:17;1.216;-2;0,091;B;07/07/2022
1064;9:50:16;1.215,90;-2,1;0,036;B;07/07/2022
1063;9:50:13;1.216;-2;0,019;S;07/07/2022
1062;9:50:12;1.215,90;-2,1;0,022;S;07/07/2022
1061;9:50:07;1.215,80;-2,2;0,028;B;07/07/2022
1060;9:50:05;1.216;-2;0,001;S;07/07/2022
1059;9:50:03;1.215,90;-2,1;0,052;B;07/07/2022
1058;9:50:01;1.216,30;-1,7;0,032;S;07/07/2022
1057;9:49:59;1.216,20;-1,8;0,001;B;07/07/2022
1056;9:49:57;1.216;-2;0,221;B;07/07/2022
1055;9:49:55;1.216,20;-1,8;0,009;B;07/07/2022
1054;9:49:51;1.216,20;-1,8;0,005;B;07/07/2022
1053;9:49:49;1.216,30;-1,7;0,004;B;07/07/2022
1052;9:49:47;1.216,30;-1,7;0,01;B;07/07/2022
1051;9:49:45;1.216,30;-1,7;0,01;B;07/07/2022
1050;9:49:43;1.216,20;-1,8;0,008;B;07/07/2022
1049;9:49:41;1.216,30;-1,7;0,023;B;07/07/2022
1048;9:49:36;1.216,50;-1,5;0,004;S;07/07/2022
1047;9:49:33;1.216,20;-1,8;0,058;B;07/07/2022
1046;9:49:29;1.216,50;-1,5;0,065;S;07/07/2022
1045;9:49:25;1.216,40;-1,6;0,019;S;07/07/2022
1044;9:49:23;1.216,20;-1,8;0,048;B;07/07/2022
1043;9:49:19;1.216,50;-1,5;0,045;S;07/07/2022
1042;9:49:15;1.216,40;-1,6;0,026;B;07/07/2022
1041;9:49:11;1.216,50;-1,5;0,004;S;07/07/2022
1040;9:49:08;1.216,40;-1,6;0,016;B;07/07/2022
1039;9:49:04;1.216,60;-1,4;0,001;B;07/07/2022
1038;9:49:01;1.216,60;-1,4;0,041;B;07/07/2022
1037;9:48:57;1.216,50;-1,5;0,004;B;07/07/2022
1036;9:48:53;1.216,60;-1,4;0,004;B;07/07/2022
1035;9:48:51;1.216,60;-1,4;0,007;B;07/07/2022
1034;9:48:49;1.216,60;-1,4;0,001;B;07/07/2022
1033;9:48:47;1.216,90;-1,1;0,024;S;07/07/2022
1032;9:48:45;1.216,80;-1,2;0,001;S;07/07/2022
1031;9:48:37;1.216,90;-1,1;0,003;S;07/07/2022
1030;9:48:35;1.216,90;-1,1;0,047;S;07/07/2022
1029;9:48:33;1.216,80;-1,2;0,004;B;07/07/2022
1028;9:48:32;1.216,50;-1,5;0,002;B;07/07/2022
1027;9:48:30;1.216,50;-1,5;0,043;B;07/07/2022
1026;9:48:26;1.216,50;-1,5;0,056;B;07/07/2022
1025;9:48:24;1.216,50;-1,5;0,006;B;07/07/2022
1024;9:48:23;1.216,50;-1,5;0,009;B;07/07/2022
1023;9:48:21;1.216,30;-1,7;0,028;B;07/07/2022
1022;9:48:19;1.216,30;-1,7;0,032;B;07/07/2022
1021;9:48:17;1.216,30;-1,7;0,126;S;07/07/2022
1020;9:48:15;1.216,30;-1,7;0,138;S;07/07/2022
1019;9:48:07;1.216,30;-1,7;0,025;B;07/07/2022
1018;9:48:05;1.216,40;-1,6;0,026;S;07/07/2022
1017;9:48:03;1.216,40;-1,6;0,035;S;07/07/2022
1016;9:48:01;1.216,30;-1,7;0,001;B;07/07/2022
1015;9:47:59;1.216,40;-1,6;0,011;S;07/07/2022
1014;9:47:57;1.216,40;-1,6;0,029;S;07/07/2022
1013;9:47:55;1.216,40;-1,6;0,054;B;07/07/2022
1012;9:47:54;1.216,40;-1,6;0,002;B;07/07/2022
1011;9:47:51;1.216,40;-1,6;0,007;B;07/07/2022
1010;9:47:48;1.216,40;-1,6;0,039;B;07/07/2022
1009;9:47:47;1.216,50;-1,5;0,001;S;07/07/2022
1008;9:47:45;1.216,50;-1,5;0,089;S;07/07/2022
1007;9:47:43;1.216,50;-1,5;0,023;B;07/07/2022
1006;9:47:41;1.216,70;-1,3;0,001;S;07/07/2022
1005;9:47:39;1.216,60;-1,4;0,001;B;07/07/2022
1004;9:47:37;1.216,60;-1,4;0,068;B;07/07/2022
1003;9:47:35;1.216,70;-1,3;0,054;B;07/07/2022
1002;9:47:31;1.216,70;-1,3;0,032;B;07/07/2022
1001;9:47:27;1.216,80;-1,2;0,001;B;07/07/2022
1000;9:47:25;1.216,80;-1,2;0,008;B;07/07/2022
999;9:47:21;1.216,80;-1,2;0,003;B;07/07/2022
998;9:47:18;1.216,80;-1,2;0,002;B;07/07/2022
997;9:47:15;1.217;-1;0,022;S;07/07/2022
996;9:47:11;1.216,80;-1,2;0,023;S;07/07/2022
995;9:47:07;1.216,80;-1,2;0,002;S;07/07/2022
994;9:46:59;1.216,80;-1,2;0,006;S;07/07/2022
993;9:46:57;1.216,80;-1,2;0,022;S;07/07/2022
992;9:46:51;1.216,70;-1,3;0,012;B;07/07/2022
991;9:46:49;1.216,80;-1,2;0,014;S;07/07/2022
990;9:46:45;1.216,60;-1,4;0,051;B;07/07/2022
989;9:46:43;1.216,90;-1,1;0,001;S;07/07/2022
988;9:46:41;1.216,70;-1,3;0,002;B;07/07/2022
987;9:46:37;1.216,90;-1,1;0,001;S;07/07/2022
986;9:46:35;1.216,70;-1,3;0,014;B;07/07/2022
985;9:46:33;1.216,90;-1,1;0,004;S;07/07/2022
984;9:46:29;1.216,70;-1,3;0,008;B;07/07/2022
983;9:46:25;1.216,70;-1,3;0,01;S;07/07/2022
982;9:46:23;1.216,60;-1,4;0,003;B;07/07/2022
981;9:46:21;1.216,60;-1,4;0,01;B;07/07/2022
980;9:46:17;1.216,70;-1,3;0,004;S;07/07/2022
979;9:46:15;1.216,60;-1,4;0,029;B;07/07/2022
978;9:46:11;1.216,80;-1,2;0,005;B;07/07/2022
977;9:46:07;1.216,90;-1,1;0,01;S;07/07/2022
976;9:46:02;1.217;-1;0,002;S;07/07/2022
975;9:46:01;1.217;-1;0,002;S;07/07/2022
974;9:45:57;1.217;-1;0,019;S;07/07/2022
973;9:45:55;1.217;-1;0,025;B;07/07/2022
972;9:45:53;1.217;-1;0,023;B;07/07/2022
971;9:45:49;1.217;-1;0,018;B;07/07/2022
970;9:45:45;1.217,10;-0,9;0,001;S;07/07/2022
969;9:45:43;1.217;-1;0,013;B;07/07/2022
968;9:45:37;1.217;-1;0,003;B;07/07/2022
967;9:45:35;1.217,10;-0,9;0,001;B;07/07/2022
966;9:45:33;1.217,10;-0,9;0,008;B;07/07/2022
965;9:45:29;1.216,90;-1,1;0,012;B;07/07/2022
964;9:45:25;1.217,10;-0,9;0,031;S;07/07/2022
963;9:45:21;1.216,80;-1,2;0,024;B;07/07/2022
962;9:45:17;1.216,90;-1,1;0,003;B;07/07/2022
961;9:45:15;1.217,10;-0,9;0,017;B;07/07/2022
960;9:45:11;1.217,30;-0,7;0,111;S;07/07/2022
959;9:45:07;1.217,10;-0,9;0,052;S;07/07/2022
958;9:45:03;1.216,70;-1,3;0,007;B;07/07/2022
957;9:44:57;1.217,10;-0,9;0,009;S;07/07/2022
956;9:44:55;1.216,60;-1,4;0,009;B;07/07/2022
955;9:44:52;1.216,60;-1,4;0,026;B;07/07/2022
954;9:44:49;1.216,80;-1,2;0,001;S;07/07/2022
953;9:44:48;1.216,60;-1,4;0,022;B;07/07/2022
952;9:44:45;1.216,70;-1,3;0,136;B;07/07/2022
951;9:44:44;1.216,80;-1,2;0,014;B;07/07/2022
950;9:44:39;1.216,60;-1,4;0,007;B;07/07/2022
949;9:44:37;1.216,80;-1,2;0,009;S;07/07/2022
948;9:44:33;1.216,70;-1,3;0,024;B;07/07/2022
947;9:44:31;1.216,40;-1,6;0,053;B;07/07/2022
946;9:44:27;1.216,60;-1,4;0,017;B;07/07/2022
945;9:44:23;1.216,80;-1,2;0,002;S;07/07/2022
944;9:44:21;1.216,80;-1,2;0,024;S;07/07/2022
943;9:44:19;1.216,50;-1,5;0,007;B;07/07/2022
942;9:44:15;1.216,70;-1,3;0,043;S;07/07/2022
941;9:44:13;1.216,50;-1,5;0,025;B;07/07/2022
940;9:44:08;1.216,40;-1,6;0,024;B;07/07/2022
939;9:44:05;1.216,30;-1,7;0,007;B;07/07/2022
938;9:44:03;1.216,30;-1,7;0,011;B;07/07/2022
937;9:44:01;1.216,50;-1,5;0,074;S;07/07/2022
936;9:43:59;1.216,50;-1,5;0,086;S;07/07/2022
935;9:43:57;1.216,50;-1,5;0,007;B;07/07/2022
934;9:43:55;1.216,60;-1,4;0,032;S;07/07/2022
933;9:43:53;1.216,60;-1,4;0,001;B;07/07/2022
932;9:43:51;1.216,60;-1,4;0,035;B;07/07/2022
931;9:43:49;1.216,70;-1,3;0,016;B;07/07/2022
930;9:43:47;1.216,90;-1,1;0,003;S;07/07/2022
929;9:43:46;1.216,80;-1,2;0,004;B;07/07/2022
928;9:43:43;1.216,80;-1,2;0,008;B;07/07/2022
927;9:43:39;1.216,90;-1,1;0,032;S;07/07/2022
926;9:43:35;1.216,90;-1,1;0,007;S;07/07/2022
925;9:43:30;1.216,90;-1,1;0,009;B;07/07/2022
924;9:43:28;1.217;-1;0,023;S;07/07/2022
923;9:43:25;1.216,90;-1,1;0,013;B;07/07/2022
922;9:43:21;1.217;-1;0,007;S;07/07/2022
921;9:43:19;1.216,90;-1,1;0,005;B;07/07/2022
920;9:43:15;1.217;-1;0,016;S;07/07/2022
919;9:43:11;1.216,90;-1,1;0,006;B;07/07/2022
918;9:43:07;1.216,90;-1,1;0,005;B;07/07/2022
917;9:43:05;1.216,90;-1,1;0,001;B;07/07/2022
916;9:43:03;1.216,90;-1,1;0,008;B;07/07/2022
915;9:42:59;1.216,80;-1,2;0,029;B;07/07/2022
914;9:42:54;1.216,90;-1,1;0,002;S;07/07/2022
913;9:42:52;1.216,80;-1,2;0,001;B;07/07/2022
912;9:42:49;1.216,80;-1,2;0,001;B;07/07/2022
911;9:42:47;1.216,80;-1,2;0,033;B;07/07/2022
910;9:42:45;1.216,90;-1,1;0,004;S;07/07/2022
909;9:42:43;1.216,80;-1,2;0,024;B;07/07/2022
908;9:42:41;1.216,90;-1,1;0,001;B;07/07/2022
907;9:42:39;1.216,90;-1,1;0,026;B;07/07/2022
906;9:42:35;1.217;-1;0,021;B;07/07/2022
905;9:42:31;1.217;-1;0,01;B;07/07/2022
904;9:42:27;1.217,10;-0,9;0,069;B;07/07/2022
903;9:42:23;1.217,10;-0,9;0,043;B;07/07/2022
902;9:42:18;1.217,10;-0,9;0,007;B;07/07/2022
901;9:42:17;1.217,20;-0,8;0,024;S;07/07/2022
900;9:42:15;1.217,20;-0,8;0,001;S;07/07/2022
899;9:42:13;1.217,20;-0,8;0,012;S;07/07/2022
898;9:42:07;1.217,20;-0,8;0,002;S;07/07/2022
897;9:42:05;1.217,20;-0,8;0,009;B;07/07/2022
896;9:42:03;1.217,20;-0,8;0,001;B;07/07/2022
895;9:42:01;1.217,20;-0,8;0,022;B;07/07/2022
894;9:41:57;1.217,20;-0,8;0,005;B;07/07/2022
893;9:41:55;1.217,20;-0,8;0,001;B;07/07/2022
892;9:41:51;1.217,20;-0,8;0,001;B;07/07/2022
891;9:41:47;1.217,20;-0,8;0,002;B;07/07/2022
890;9:41:43;1.217,30;-0,7;0,102;S;07/07/2022
889;9:41:39;1.217,20;-0,8;0,002;B;07/07/2022
888;9:41:35;1.217,20;-0,8;0,018;S;07/07/2022
887;9:41:33;1.217,20;-0,8;0,012;S;07/07/2022
886;9:41:29;1.217,20;-0,8;0,006;S;07/07/2022
885;9:41:25;1.217,20;-0,8;0,016;B;07/07/2022
884;9:41:21;1.217,10;-0,9;0,001;B;07/07/2022
883;9:41:19;1.217,30;-0,7;0,007;S;07/07/2022
882;9:41:15;1.217,10;-0,9;0,001;B;07/07/2022
881;9:41:13;1.217,40;-0,6;0,002;S;07/07/2022
880;9:41:08;1.217,10;-0,9;0,002;B;07/07/2022
879;9:41:06;1.217,40;-0,6;0,009;S;07/07/2022
878;9:41:03;1.217;-1;0,027;B;07/07/2022
877;9:40:59;1.217,40;-0,6;0,009;B;07/07/2022
876;9:40:57;1.217,30;-0,7;0,004;B;07/07/2022
875;9:40:51;1.217,40;-0,6;0,002;S;07/07/2022
874;9:40:49;1.217,30;-0,7;0,005;B;07/07/2022
873;9:40:47;1.217,40;-0,6;0,044;S;07/07/2022
872;9:40:43;1.217,30;-0,7;0,019;S;07/07/2022
871;9:40:39;1.217,30;-0,7;0,02;S;07/07/2022
870;9:40:35;1.217,10;-0,9;0,002;B;07/07/2022
869;9:40:31;1.217,20;-0,8;0,003;S;07/07/2022
868;9:40:29;1.217;-1;0,018;B;07/07/2022
867;9:40:26;1.217;-1;0,045;B;07/07/2022
866;9:40:25;1.216,90;-1,1;0,004;B;07/07/2022
865;9:40:23;1.216,90;-1,1;0,005;B;07/07/2022
864;9:40:19;1.216,90;-1,1;0,016;B;07/07/2022
863;9:40:15;1.216,90;-1,1;0,008;S;07/07/2022
862;9:40:13;1.217;-1;0,012;S;07/07/2022
861;9:40:07;1.216,90;-1,1;0,003;S;07/07/2022
860;9:40:05;1.216,80;-1,2;0,036;B;07/07/2022
859;9:40:03;1.216,80;-1,2;0,001;B;07/07/2022
858;9:40:01;1.216,80;-1,2;0,017;B;07/07/2022
857;9:39:59;1.217;-1;0,031;S;07/07/2022
856;9:39:57;1.216,90;-1,1;0,007;B;07/07/2022
855;9:39:55;1.217;-1;0,034;S;07/07/2022
854;9:39:53;1.217,20;-0,8;0,008;S;07/07/2022
853;9:39:50;1.217,10;-0,9;0,002;B;07/07/2022
852;9:39:48;1.217,20;-0,8;0,018;S;07/07/2022
851;9:39:47;1.217,20;-0,8;0,101;S;07/07/2022
850;9:39:45;1.217,20;-0,8;0,012;B;07/07/2022
849;9:39:43;1.217,20;-0,8;0,106;B;07/07/2022
848;9:39:41;1.217,30;-0,7;0,003;S;07/07/2022
847;9:39:37;1.217,20;-0,8;0,006;B;07/07/2022
846;9:39:35;1.217,20;-0,8;0,02;B;07/07/2022
845;9:39:31;1.217,30;-0,7;0,068;B;07/07/2022
844;9:39:27;1.217,40;-0,6;0,006;B;07/07/2022
843;9:39:23;1.217,50;-0,5;0,002;S;07/07/2022
842;9:39:21;1.217,40;-0,6;0,034;B;07/07/2022
841;9:39:17;1.217,50;-0,5;0,005;B;07/07/2022
840;9:39:15;1.217,50;-0,5;0,005;B;07/07/2022
839;9:39:09;1.217,70;-0,3;0,002;S;07/07/2022
838;9:39:05;1.217,70;-0,3;0,015;S;07/07/2022
837;9:39:01;1.217,70;-0,3;0,02;S;07/07/2022
836;9:38:57;1.217,60;-0,4;0,011;B;07/07/2022
835;9:38:55;1.217,50;-0,5;0,004;B;07/07/2022
834;9:38:53;1.217,40;-0,6;0,083;B;07/07/2022
833;9:38:51;1.217,60;-0,4;0,028;S;07/07/2022
832;9:38:47;1.217,50;-0,5;0,003;B;07/07/2022
831;9:38:43;1.217,50;-0,5;0,001;B;07/07/2022
830;9:38:41;1.217,60;-0,4;0,029;S;07/07/2022
829;9:38:36;1.217,70;-0,3;0,001;B;07/07/2022
828;9:38:33;1.217,70;-0,3;0,087;S;07/07/2022
827;9:38:29;1.217,70;-0,3;0,023;B;07/07/2022
826;9:38:25;1.217,70;-0,3;0,002;S;07/07/2022
825;9:38:21;1.217,70;-0,3;0,003;S;07/07/2022
